name,album,artist,release_date,popularity,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
"Organ Sonata No. 4, BWV 528: II. Andante [Adagio] (Transcr. by August Stradal)",Johann Sebastian Bach,Johann Sebastian Bach,2018-09-07,52,5Pl2CXDkaP6WEnJ0bpKGOm,0.384,0.0414,11,-23.019,0,0.0378,0.992,0.897,0.0684,0.0618,71.224,326520,4
The Force,Monstercat 001 - Launch Week,Various Artists,2011-07-12,0,0fpe72EoMsxUx8HtFN8bRs,0.579,0.854,9,-3.887,1,0.0359,5.57e-05,0.123,0.166,0.224,139.995,206576,4
Hello?,Monstercat 001 - Launch Week,Various Artists,2011-07-12,0,4ArVy7YMDHiOT2G5EglhAK,0.315,0.751,5,-3.779,0,0.0698,0.00142,0.936,0.157,0.1,104.29,361826,3
Dubstep Killed Rock 'n' Roll,Monstercat 001 - Launch Week,Various Artists,2011-07-12,0,6KqD9pcQsYmkRWmsIeuSUI,0.293,0.827,0,-5.649,1,0.0401,0.000166,0.0155,0.312,0.0785,140.002,260683,4
Still Walking,Monstercat 001 - Launch Week,Various Artists,2011-07-12,0,3P4VNsi3OHHsGgw7O6Xf97,0.594,0.784,3,-5.196,0,0.0394,0.000214,0.184,0.374,0.336,130.047,201245,4
Some Wobbles,Monstercat 002 - Early Stage,Various Artists,2011-08-26,0,5L7BYMs14YYlAwB4dTQlRl,0.581,0.799,7,-8.764,1,0.0318,0.00393,0.766,0.0791,0.339,139.994,315862,4
Another World,Monstercat 002 - Early Stage,Various Artists,2011-08-26,0,75l8ugtb6LYF4ATtqzSJJu,0.645,0.919,7,-3.824,1,0.291,0.000431,0.67,0.124,0.704,139.973,232295,4
Totally Radical,Monstercat 002 - Early Stage,Various Artists,2011-08-26,0,0Js1GFfd96RIfbdCMy5FOe,0.47,0.936,8,-4.426,1,0.0377,0.00133,0.0966,0.115,0.133,139.991,226777,4
Metropolis,Monstercat 002 - Early Stage,Various Artists,2011-08-26,0,5kY511bVzSfkfTiv80csXp,0.719,0.563,0,-7.638,0,0.0658,0.00151,0.888,0.093,0.318,136.016,269793,4
Light Pollution,Monstercat 002 - Early Stage,Various Artists,2011-08-26,0,6xcYbG7vtFkOVhFkBJfOfN,0.46,0.805,9,-5.679,1,0.0369,3.99e-06,0.952,0.304,0.268,136.126,181779,4
Triceracops,Monstercat 002 - Early Stage,Various Artists,2011-08-26,0,5NQg8Jzw8AZDB15Y5qixs9,0.699,0.918,11,-5.15,0,0.0708,0.000175,0.864,0.0871,0.845,140.089,281143,4
The BASSEX,Monstercat 002 - Early Stage,Monstercat,2011-09-28,10,01xcZvs24xGNjTThGfnhMu,0.472,0.425,2,-9.555,1,0.0324,0.00866,0.312,0.369,0.0399,145.984,213699,4
Android,Monstercat 003 - Momentum,Various Artists,2011-11-07,0,5hR1i4H4PW8hga6dR4SnF0,0.663,0.849,5,-3.375,1,0.0377,0.00324,0.646,0.233,0.0577,140.044,309170,4
Division,Monstercat 003 - Momentum,Various Artists,2011-11-07,0,2fhd8tDAfPt1eKYhfep7DV,0.688,0.963,11,-6.028,0,0.0407,0.0029,0.883,0.24,0.258,140.023,370397,4
Insomnia,Monstercat 003 - Momentum,Various Artists,2011-11-07,0,2r6dGYnOEC6FeBssvbnnNc,0.461,0.658,6,-9.875,0,0.0793,0.0094,0.767,0.0945,0.0668,138.926,198267,4
Full Grizzly,Monstercat 003 - Momentum,Various Artists,2011-11-07,0,7CxcIVDnuOmU9skPj6B5BR,0.561,0.802,11,-5.747,1,0.0315,0.000729,0.762,0.331,0.305,139.923,212649,4
Elements of Sanity,Monstercat 003 - Momentum,Various Artists,2011-11-07,0,3eRhebqaEa9alsCDd8a2Iw,0.534,0.901,5,-8.896,1,0.157,0.45,0.804,0.107,0.433,139.968,228049,4
Cloak and Dagger,Monstercat 003 - Momentum,Various Artists,2011-11-07,0,5YffkYnx9R7g1rOsgcLEXx,0.546,0.933,5,-4.204,0,0.0511,0.00168,0.581,0.0759,0.155,145.12,254319,4
Oblivion,Monstercat 004 - Identity,Various Artists,2011-12-17,0,0Q5y6MzDI2chNwayATOPLY,0.515,0.938,7,-3.158,1,0.0345,0.00242,0.816,0.0636,0.312,140.058,237438,4
Party For The Living,Monstercat 004 - Identity,Various Artists,2011-12-17,0,3Glj20JAZduRdtFtAOjIGF,0.552,0.614,5,-12.041,0,0.0529,0.00166,0.838,0.0802,0.414,160.033,188953,4
Part Two (VIP Exclusive),Monstercat 004 - Identity,Various Artists,2011-12-17,0,2A7hkJxEfruTpTErSlBxjB,0.323,0.689,0,-7.63,0,0.0465,1.13e-05,0.894,0.0967,0.117,132.106,221828,4
Strongarm,Monstercat 004 - Identity,Various Artists,2011-12-17,0,4olRwKwPTrjFna3faxmMZJ,0.638,0.925,4,-5.243,0,0.0289,0.00821,0.782,0.0988,0.0322,139.938,253714,4
Kill It With Fire,Monstercat 004 - Identity,Various Artists,2011-12-17,0,0twctgxJZLnqGPWfuonaIg,0.748,0.894,11,-12.282,1,0.0608,0.00114,0.443,0.288,0.621,140.043,236571,4
Spazz Out,Monstercat 004 - Identity,Various Artists,2011-12-17,0,3LqJwljQXxLpuuiB6SDAox,0.668,0.941,5,-2.553,0,0.0684,0.02,0.003,0.802,0.0976,105.054,260571,3
Internet Rebellion,Monstercat 005 - Evolution,Various Artists,2012-02-13,0,6A51WARxmAoT8u8tGa2QNf,0.527,0.893,8,-3.937,1,0.472,0.0763,8.22e-06,0.612,0.62,69.921,182268,4
Backlash,Monstercat 005 - Evolution,Various Artists,2012-02-13,0,5eFQdnr327lJMlkdCnb3zq,0.619,0.882,2,-5.577,0,0.0529,7.39e-05,0.64,0.226,0.264,140.059,322286,4
Throne of Ravens,Monstercat 005 - Evolution,Various Artists,2012-02-13,0,1UzOftqwStVqNw6nzv9Dam,0.512,0.961,1,-5.792,1,0.0694,0.000141,0.873,0.142,0.299,140.062,281143,4
Fresh,Monstercat 005 - Evolution,Various Artists,2012-02-13,0,6BxufKoiN2MpuqqnNYcuQA,0.524,0.876,4,-7.454,0,0.0358,4.9e-05,0.812,0.4,0.295,140.051,335071,4
Follow Me,Monstercat 005 - Evolution,Various Artists,2012-02-13,0,05a7HoCScUnaRvJ3zKFyeZ,0.575,0.798,2,-7.194,0,0.0662,0.00269,0.138,0.0681,0.162,76.956,260975,4
Pushed Away,Monstercat 005 - Evolution,Monstercat,2012-02-21,9,7FUuk7R4CJkWx5aK4vqJvK,0.647,0.539,4,-11.095,0,0.131,0.162,0.000426,0.179,0.433,74.973,244033,4
Let It Roar,Monstercat 005 - Evolution,Various Artists,2012-02-13,0,1Z4zRAEHNGDiQGhKJKd2lS,0.597,0.93,1,-4.809,1,0.178,0.00492,0.679,0.266,0.2,140.051,346286,4
Substance,Monstercat 005 - Evolution,Various Artists,2012-02-13,0,1HAVTSUSrwaAcrMZsOwXLD,0.682,0.74,0,-4.369,1,0.0524,0.000424,0.822,0.063,0.68,142.002,192680,4
Killin It,Monstercat 005 - Evolution,Various Artists,2012-02-13,0,1KGmDyGbglURajnaXkQAM4,0.512,0.911,11,-2.526,1,0.0379,0.00107,0.0019,0.0612,0.199,159.953,207020,4
Illusion,Monstercat 005 - Evolution,Various Artists,2012-02-13,0,5jd4IFgmR8zPP2g9a0WS3E,0.777,0.975,10,-4.154,1,0.0469,0.0214,0.666,0.155,0.792,140.041,211295,4
Who We Are,Monstercat 005 - Evolution,Various Artists,2012-02-13,0,0PZOWtW7Hg8gEhXcQaHXlY,0.63,0.471,7,-13.236,0,0.0521,0.000369,0.76,0.32,0.175,140.01,280732,4
Bang,Monstercat 006 - Embrace,Various Artists,2012-04-13,0,0kyUJIbsRY48fpQ7d9g1i0,0.584,0.594,4,-6.669,0,0.169,3.48e-05,0.206,0.108,0.244,139.912,230000,4
Gunpoint (Vip Mix),Monstercat 006 - Embrace,Various Artists,2012-04-13,0,7irDBRq1KZw6r6cssRJEHI,0.525,0.977,4,-5.252,0,0.0918,0.000561,0.368,0.227,0.2,140.036,252000,4
For the Stars,Monstercat 006 - Embrace,Various Artists,2012-04-13,0,1Q697cUcKq3h78Ux9IlwtI,0.319,0.784,9,-5.178,0,0.0363,0.0273,0.0212,0.0843,0.245,139.867,291436,4
The Alchemist's Nightmare,Monstercat 006 - Embrace,Various Artists,2012-04-13,0,6hfrIYdGYMzJUEaZj2koyf,0.396,0.873,4,-4.914,0,0.104,0.00303,0.00281,0.313,0.147,140.026,220000,4
Thundergun,Monstercat 006 - Embrace,Various Artists,2012-04-13,0,2XbF32Nwvi5Kz7BRR4cIGz,0.527,0.846,2,-7.215,1,0.0377,4.76e-05,0.913,0.114,0.065,140.008,280000,4
Talent Goes By,Monstercat 006 - Embrace,Various Artists,2012-04-13,0,27Uz9gSMNzDRhwtgUvy5V8,0.206,0.524,10,-8.42,0,0.0373,0.016,0.159,0.0799,0.424,64.049,250304,4
To the Limit,Monstercat 007 - Solace,Various Artists,2012-06-06,0,5qAsZzYrYzVYYRxzjFodpm,0.6,0.827,5,-3.943,0,0.0287,0.000177,0.0927,0.339,0.558,139.989,293156,4
Rewel,Monstercat 007 - Solace,Various Artists,2012-06-06,0,7jJRZLZoRpSuR9DPh4SFPz,0.567,0.81,6,-6.297,1,0.0615,0.00198,0.36,0.125,0.118,140.093,226290,4
Breakdown,Monstercat 007 - Solace,Various Artists,2012-06-06,0,37MV7g4WdKPP2wyzMFRuOI,0.544,0.539,6,-10.697,0,0.042,0.00647,0.139,0.863,0.31,69.96,288000,4
Free My World,Monstercat 008 - Anniversary,Various Artists,2012-07-25,0,6Jwk2u5BXfBZLwhUm9c71r,0.514,0.796,2,-8.329,0,0.0429,0.000663,0.827,0.0506,0.0784,105.037,339000,3
Daybreak,Monstercat 008 - Anniversary,Various Artists,2012-07-25,0,4UGVWZ306RouC7fr6Vi6tU,0.472,0.864,5,-5.278,0,0.0934,0.00759,9.38e-06,0.178,0.255,140.162,201595,4
Live It Up,Monstercat 008 - Anniversary,Various Artists,2012-07-25,0,7935YLeKcEF7F5opEbnX8O,0.523,0.927,11,-6.646,0,0.0367,0.000364,0.498,0.0705,0.315,139.97,289000,4
Saga,Monstercat 008 - Anniversary,Various Artists,2012-07-25,0,4XpfZaaS9S3yrMDPCS0reZ,0.456,0.583,4,-8.418,0,0.0344,0.000521,0.908,0.0898,0.134,139.92,289714,4
Vice,Monstercat 008 - Anniversary,Various Artists,2012-07-25,0,6R6Sbs3XQbiZr4BwF7cFPV,0.553,0.938,11,-5.748,0,0.0852,0.000276,0.0468,0.107,0.0326,138.946,287619,4
Don't Push Me,Monstercat 008 - Anniversary,Various Artists,2012-07-25,0,0PTgVbywUT3Ez8M2pmwh0V,0.554,0.854,5,-4.781,0,0.0336,0.0025,0.000206,0.139,0.624,140.027,298429,4
Outside the Box,Monstercat 009 - Reunion,Various Artists,2012-09-12,0,12n5m2Hd2rUe7BrrKEj9BW,0.62,0.89,10,-5.092,1,0.038,0.00805,0.366,0.106,0.0757,140.0,308580,4
Awesome to the Max,Monstercat 009 - Reunion,Various Artists,2012-09-12,0,1xqmEK0N46Rr0Z5QqVbxzj,0.386,0.774,6,-5.621,0,0.0353,0.000132,0.74,0.128,0.0368,140.098,233696,4
The Phoenix,Monstercat 010 - Conquest,Various Artists,2012-10-31,0,2eUwxYDiBloFveLJSjfnCi,0.502,0.88,1,-7.202,0,0.169,0.0566,0.0477,0.0677,0.227,139.921,322911,4
Self Destruct,Monstercat 010 - Conquest,Various Artists,2012-10-31,0,3Uhfd2kI3JAF39bmNPav6r,0.544,0.982,4,-3.812,0,0.088,0.00427,0.744,0.312,0.331,140.044,212571,4
Essence,Monstercat 010 - Conquest,Various Artists,2012-10-31,0,0wDWTWVbZRoU4Ik80DXXqb,0.726,0.749,1,-10.83,1,0.0955,0.272,0.801,0.107,0.0398,140.001,293143,4
Singularity,Monstercat 011 - Revolution,Various Artists,2012-12-19,0,59fKovvniwdpw4Ad4wGWAi,0.286,0.979,7,-5.926,1,0.218,0.000167,0.843,0.36,0.0991,140.026,264683,4
Cosmic Ray,Monstercat 011 - Revolution,Various Artists,2012-12-19,0,7IQvq2bCMGBqlgCwFU8Ml7,0.403,0.932,6,-2.332,1,0.116,0.00084,5.43e-05,0.397,0.222,139.048,233353,4
Precipitate,Monstercat 011 - Revolution,Various Artists,2012-12-19,0,2MqehJgAUyYFmjIgytn37x,0.434,0.791,4,-7.234,0,0.0528,0.00761,0.00618,0.402,0.206,139.744,343857,4
Night Rider (feat. Phoebe Ray),Monstercat 012 - Aftermath,Various Artists,2013-03-11,0,62tS40xGuexyn82lK8KFea,0.472,0.843,4,-4.131,0,0.0472,0.0129,0.0,0.227,0.306,140.067,234001,4
Hummingbird,Monstercat 012 - Aftermath,Various Artists,2013-03-11,0,7FKE6EdF8Y9D34tF634aNV,0.553,0.786,2,-5.362,0,0.0312,0.178,0.00847,0.106,0.247,139.996,334720,4
Lilith,Monstercat 012 - Aftermath,Various Artists,2013-03-11,0,7osOBKEOPL7mSrg6P0Ohb7,0.521,0.895,4,-5.833,0,0.0314,0.0175,0.887,0.0889,0.0384,139.958,284544,4
Exogenesis,Monstercat 012 - Aftermath,Various Artists,2013-03-11,0,7lZni8yv8FMx7120C7uF1V,0.559,0.915,6,-4.037,0,0.0961,0.00111,0.039,0.0852,0.0507,140.081,305644,4
Whip-It,Monstercat 012 - Aftermath,Various Artists,2013-03-11,0,1uGKRiXsY45TjjhgHqxFXT,0.448,0.91,2,-3.033,1,0.109,2.49e-05,0.729,0.685,0.498,172.981,271908,4
Truth (Dabin Remix),Monstercat 013 - Awakening,Various Artists,2013-06-10,0,0ogrMxcNZc3iRxYwMuKe6M,0.452,0.748,8,-4.748,0,0.0323,0.00762,1.34e-05,0.572,0.183,140.059,312744,4
Heartbeat (Rameses B Remix) [feat. Collin McLoughlin],Monstercat 013 - Awakening,Various Artists,2013-06-10,0,7fKHTEf0znt7BLpg0qAHEe,0.568,0.936,0,-5.209,0,0.112,0.0161,0.0421,0.371,0.34,140.003,281125,4
Together,Monstercat 013 - Awakening,Various Artists,2013-06-10,0,5Fmu4AsDhIdo6fPhcr2GtM,0.535,0.907,6,-8.187,0,0.0388,0.00132,0.288,0.26,0.0529,139.977,262286,4
